Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,96,12,T:System.Windows.Forms.Padding,,,,,"this.LoginField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,96,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.LoginField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,96,12,T:System.Windows.Forms.TextBox,,,,,"this.LoginField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,96,12,T:System.Windows.Forms.Padding,,,,,"this.LoginField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,96,12,P:System.Windows.Forms.Control.Margin,,,,,"this.LoginField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,95,12,T:System.Windows.Forms.TextBox,,,,,"this.LoginField.Location = new System.Drawing.Point(160, 134);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,95,12,P:System.Windows.Forms.Control.Location,,,,,"this.LoginField.Location = new System.Drawing.Point(160, 134);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.GraphicsUnit,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.GraphicsUnit,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.FontStyle,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.FontStyle,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,F:System.Drawing.FontStyle.Regular,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.Font,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Windows.Forms.TextBox,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,T:System.Drawing.Font,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,94,12,P:System.Windows.Forms.Control.Font,,,,,"this.LoginField.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,90,12,T:System.Windows.Forms.TextBox,,,,,this.PasswordField.TextChanged += new System.EventHandler(this.PasswordField_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,90,12,E:System.Windows.Forms.Control.TextChanged,,,,,this.PasswordField.TextChanged += new System.EventHandler(this.PasswordField_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,89,12,T:System.Windows.Forms.TextBox,,,,,this.PasswordField.UseSystemPasswordChar = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,89,12,P:System.Windows.Forms.TextBox.UseSystemPasswordChar,,,,,this.PasswordField.UseSystemPasswordChar = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,88,12,T:System.Windows.Forms.TextBox,,,,,this.PasswordField.TabIndex = 13;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,88,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.PasswordField.TabIndex = 13;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,87,12,T:System.Windows.Forms.TextBox,,,,,"this.PasswordField.Size = new System.Drawing.Size(188, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,87,12,P:System.Windows.Forms.Control.Size,,,,,"this.PasswordField.Size = new System.Drawing.Size(188, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,86,12,T:System.Windows.Forms.TextBox,,,,,"this.PasswordField.Name = ""PasswordField"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,86,12,P:System.Windows.Forms.Control.Name,,,,,"this.PasswordField.Name = ""PasswordField"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,85,12,T:System.Windows.Forms.Padding,,,,,"this.PasswordField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,85,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.PasswordField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,85,12,T:System.Windows.Forms.TextBox,,,,,"this.PasswordField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,85,12,T:System.Windows.Forms.Padding,,,,,"this.PasswordField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,85,12,P:System.Windows.Forms.Control.Margin,,,,,"this.PasswordField.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,84,12,T:System.Windows.Forms.TextBox,,,,,"this.PasswordField.Location = new System.Drawing.Point(160, 195);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,84,12,P:System.Windows.Forms.Control.Location,,,,,"this.PasswordField.Location = new System.Drawing.Point(160, 195);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.GraphicsUnit,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.GraphicsUnit,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.FontStyle,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.FontStyle,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,F:System.Drawing.FontStyle.Regular,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.Font,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Windows.Forms.TextBox,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,T:System.Drawing.Font,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,83,12,P:System.Windows.Forms.Control.Font,,,,,"this.PasswordField.Font = new System.Drawing.Font(""Poppins"", 9F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,79,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.Click += new System.EventHandler(this.LogInButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,79,12,E:System.Windows.Forms.Control.Click,,,,,this.LogInButton.Click += new System.EventHandler(this.LogInButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,78,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,78,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.LogInButton.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,77,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Text = ""submit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,77,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.LogInButton.Text = ""submit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,76,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.TabIndex = 14;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,76,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.LogInButton.TabIndex = 14;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,75,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Size = new System.Drawing.Size(90, 32);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,75,12,P:System.Windows.Forms.Control.Size,,,,,"this.LogInButton.Size = new System.Drawing.Size(90, 32);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,74,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Name = ""LogInButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,74,12,P:System.Windows.Forms.Control.Name,,,,,"this.LogInButton.Name = ""LogInButton"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,73,12,T:System.Windows.Forms.Padding,,,,,"this.LogInButton.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,73,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.LogInButton.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,73,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,73,12,T:System.Windows.Forms.Padding,,,,,"this.LogInButton.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,73,12,P:System.Windows.Forms.Control.Margin,,,,,"this.LogInButton.Margin = new System.Windows.Forms.Padding(2, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,72,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Location = new System.Drawing.Point(206, 260);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,72,12,P:System.Windows.Forms.Control.Location,,,,,"this.LogInButton.Location = new System.Drawing.Point(206, 260);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.GraphicsUnit,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.GraphicsUnit,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.FontStyle,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.FontStyle,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,F:System.Drawing.FontStyle.Regular,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.Font,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,T:System.Drawing.Font,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,71,12,P:System.Windows.Forms.Control.Font,,,,,"this.LogInButton.Font = new System.Drawing.Font(""Poppins"", 12F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,T:System.Windows.Forms.FlatStyle,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,T:System.Windows.Forms.FlatStyle,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,F:System.Windows.Forms.FlatStyle.Flat,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,T:System.Windows.Forms.FlatStyle,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,70,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.LogInButton.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,69,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,69,12,T:System.Windows.Forms.FlatButtonAppearance,,,,,this.LogInButton.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,69,12,P:System.Windows.Forms.ButtonBase.FlatAppearance,,,,,this.LogInButton.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,69,12,P:System.Windows.Forms.FlatButtonAppearance.BorderSize,,,,,this.LogInButton.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,68,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,68,12,P:System.Windows.Forms.Control.Enabled,,,,,this.LogInButton.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,T:System.Windows.Forms.Cursors,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,T:System.Windows.Forms.Cursor,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,P:System.Windows.Forms.Cursors.Hand,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,T:System.Windows.Forms.Button,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,T:System.Windows.Forms.Cursor,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,67,12,P:System.Windows.Forms.Control.Cursor,,,,,this.LogInButton.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,66,12,T:System.Windows.Forms.Button,,,,,"this.LogInButton.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,66,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"this.LogInButton.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,T:System.Drawing.ContentAlignment,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
